survey_id,issue_question_id,original_question_id,policy_domain,policy_domain_label,issue_label,question_wording,question_wording_original,question_coding,question_recoded,fallback_variable,fallback_recoded,rule_kind,recode_type
cipo-467-1-E-1982-11_F1.sav,bri_econ_002,q9,econ,Economy and Taxation,Fed govt handling economy properly,Do you think the federal government is handling the country's economic situation properly?,DO YOU THINK THE FEDERAL GOVERNMENT'S POLICIES FOR TACKLING THE COUNTRY'S ECONOMIC SITUATION GIVES YOU A FEELING THAT THEY ARE OR ARE NOT HANDLING THE SITUATION PROPERLY?,"""1"" = ""HANDLING PROPERLY"", ""2"" = ""NOT PROPERLY HANDLED"", ""3"" = ""DON'T KNOW"", ""4"" = ""NOT STATED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-498-2-E-1985-06_F1.sav,bri_econ_002,q3,econ,Economy and Taxation,Fed govt handling economy properly,Do you think the federal government is handling the country's economic situation properly?,DO YOU THINK THE FEDERAL GOVERNMENT'S POLICIES FOR TACKLING THE COUNTRY'S ECONOMIC SITUATION GIVES YOU A FEELING THAT THEY ARE OR ARE NOT HANDLING THE SITUATION PROPERLY?,"""1"" = ""HANDLING PROPERLY"", ""2"" = ""NOT PROPERLY HANDLED"", ""3"" = ""DON'T KNOW"", ""4"" = ""NOT STATED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-505-1-E-1986-01_F1.sav,bri_econ_002,q2,econ,Economy and Taxation,Fed govt handling economy properly,Do you think the federal government is handling the country's economic situation properly?,DO YOU THINK THE FEDERAL GOVERNMENT'S POLICIES FOR TACKLING THE COUNTRY'S ECONOMIC SITUATION GIVES YOU A FEELING THAT THEY ARE OR ARE NOT HANDLING THE SITUATION PROPERLY? 1) ARE HANDLING PROPERLY 2) ARE NOT HANDLING PROPERLY,"""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DON'T KNOW"", ""4"" = ""NOT STATED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-517-1-E-1987-01_F1.sav,bri_econ_002,q12,econ,Economy and Taxation,Fed govt handling economy properly,Do you think the federal government is handling the country's economic situation properly?,DO YOU THINK THE FEDERAL GOVERNMENT'S POLICIES FOR TACKLING THE COUNTRY'S ECONOMIC SITUATION GIVES YOU A FEELING THAT THEY ARE OR ARE NOT HANDLING THE SITUATION PROPERLY?,"""1"" = ""YES"", ""2"" = ""NOT PROPERLY"", ""3"" = ""DONT KNOW""",1=1; 2=0; 3=9999  [0/1],,,value_map,0/1/9999
cipo-E-1994-05_F1.sav,bri_econ_002,handling,econ,Economy and Taxation,Fed govt handling economy properly,Do you think the federal government is handling the country's economic situation properly?,Do you think the federal government is effectively handling the country's economic situation?,"""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1994-11_F1.sav,bri_econ_002,q11,econ,Economy and Taxation,Fed govt handling economy properly,Do you think the federal government is handling the country's economic situation properly?,Do you think the federal government is effectively handling the country's economic situation?,"""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1995-05_F1.sav,bri_econ_002,q6_a,econ,Economy and Taxation,Fed govt handling economy properly,Do you think the federal government is handling the country's economic situation properly?,Do you think the federal government is handling the country's economic situation effectively?,"""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1995-11_F1.sav,bri_econ_002,q7_a,econ,Economy and Taxation,Fed govt handling economy properly,Do you think the federal government is handling the country's economic situation properly?,Do you think the federal government is effectively handling the country's economic situation?,"""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1996-06_F1.sav,bri_econ_002,ecsit,econ,Economy and Taxation,Fed govt handling economy properly,Do you think the federal government is handling the country's economic situation properly?,Do you think the federal government is effectively handling the country's economic situation?,"""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1996-10_F1.sav,bri_econ_002,hec,econ,Economy and Taxation,Fed govt handling economy properly,Do you think the federal government is handling the country's economic situation properly?,Do you think the federal government is effectively handling the country's economic situation?,"""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cora-efc1990-E-1990-4_F1.dta,env_econ_061,q118,econ,Economy and Taxation,Agree free trade Can-US-Mexico,"Do you agree or disagree that there should be free trade between Canada, the U.S. and Mexico?","As you may know, Canada has decided to join free trade negotiations that have started between the United States and Mexico. Do you strongly agree, somewhat agree, somewhat disagree or strongly disagree that there should be free trade between Canada, the U.S. and Mexico?","""1"" = ""Strongly agree"", ""2"" = ""Somewhat agree"", ""3"" = ""Somewhat disagree"", ""4"" = ""Strongly disagree"", ""5"" = ""DK/NA""",1=1; 2=1; 3=0; 4=0; 5=9999  [0/1],,,value_map,0/1/9999
cora-efc1991-E-1991-1_F1.dta,env_econ_061,q82,econ,Economy and Taxation,Agree free trade Can-US-Mexico,"Do you agree or disagree that there should be free trade between Canada, the U.S. and Mexico?","As you may know, Canada has decided to join free trade negotiations that have started between the United States and Mexico. Do you strongly agree, somewhat agree, somewhat disagree or strongly disagree that there should be free trade between Canada, the U.S. and Mexico?","""1"" = ""Strongly agree"", ""2"" = ""Somewhat agree"", ""3"" = ""Somewhat disagree"", ""4"" = ""Strongly disagree"", ""5"" = ""DK/NA""",1=1; 2=1; 3=0; 4=0; 5=9999  [0/1],,,value_map,0/1/9999
cora-efc1991-E-1991-2_F1.dta,env_econ_061,q109,econ,Economy and Taxation,Agree free trade Can-US-Mexico,"Do you agree or disagree that there should be free trade between Canada, the U.S. and Mexico?","As you may know, Canada has decided to join free trade negotiations that have started between the United States and Mexico. Do you strongly agree, somewhat agree, somewhat disagree or strongly disagree that there should be free trade between Canada, the U.S. and Mexico?","""1"" = ""Strongly agree"", ""2"" = ""Somewhat agree"", ""3"" = ""Somewhat disagree"", ""4"" = ""Strongly disagree"", ""5"" = ""DK/NA""",1=1; 2=1; 3=0; 4=0; 5=9999  [0/1],,,value_map,0/1/9999
cora-efc1991-E-1991-3_F1.dta,env_econ_061,q140,econ,Economy and Taxation,Agree free trade Can-US-Mexico,"Do you agree or disagree that there should be free trade between Canada, the U.S. and Mexico?","As you may know, Canada has decided to join free trade negotiations that have started between the United States and Mexico. Do you strongly agree, somewhat agree, somewhat disagree or strongly disagree that there should be free trade between Canada, the U.S. and Mexico?","""1"" = ""strongly agree"", ""2"" = ""somewhat agree"", ""3"" = ""somewhat disagree"", ""4"" = ""strongly disagree"", ""5"" = ""DK/NA""",1=1; 2=1; 3=0; 4=0; 5=9999  [0/1],,,value_map,0/1/9999
cora-efc1991-E-1991-4_F1.dta,env_econ_061,q123,econ,Economy and Taxation,Agree free trade Can-US-Mexico,"Do you agree or disagree that there should be free trade between Canada, the U.S. and Mexico?","As you may know, Canada has decided to join free trade negotiations that have started between the United States and Mexico. Do you strongly agree, somewhat agree, somewhat disagree or strongly disagree that there should be free trade between Canada, the U.S. and Mexico?","""1"" = ""Strongly agree"", ""2"" = ""Somewhat agree"", ""3"" = ""Somewhat disagree"", ""4"" = ""Strongly disagree"", ""5"" = ""Don't know/no answer""",1=1; 2=1; 3=0; 4=0; 5=9999  [0/1],,,value_map,0/1/9999
cora-efc1992-E-1992-1_F1.dta,env_econ_061,q98,econ,Economy and Taxation,Agree free trade Can-US-Mexico,"Do you agree or disagree that there should be free trade between Canada, the U.S. and Mexico?","As you may know, Canada has decided to join free trade negotiations that have started between the United States and Mexico. Do you strongly agree, somewhat agree, somewhat disagree or strongly disagree that there should be free trade between Canada, the U.S. and Mexico?","""1"" = ""strongly agree"", ""2"" = ""somewhat agree"", ""3"" = ""somewhat disagree"", ""4"" = ""strongly disagree"", ""5"" = ""DK/NA""",1=1; 2=1; 3=0; 4=0; 5=9999  [0/1],,,value_map,0/1/9999
cora-efc1992-E-1992-2_F1.dta,env_econ_061,q124,econ,Economy and Taxation,Agree free trade Can-US-Mexico,"Do you agree or disagree that there should be free trade between Canada, the U.S. and Mexico?","As you may know, Canada has decided to join free trade negotiations that have started between the United States and Mexico. Do you strongly agree, somewhat agree, somewhat disagree or strongly disagree that there should be free trade between Canada, the U.S. and Mexico?","""1"" = ""strongly agree"", ""2"" = ""somewhat agree"", ""3"" = ""somewhat disagree"", ""4"" = ""strongly disagree"", ""5"" = ""DK/NA""",1=1; 2=1; 3=0; 4=0; 5=9999  [0/1],,,value_map,0/1/9999
cora-efc1992-E-1992-3_F1.dta,env_econ_061,q97,econ,Economy and Taxation,Agree free trade Can-US-Mexico,"Do you agree or disagree that there should be free trade between Canada, the U.S. and Mexico?","As you may know, Canada has decided to join free trade negotiations that have started between the United States and Mexico. Do you strongly agree, somewhat agree, somewhat disagree or strongly disagree that there should be free trade between Canada, the U.S. and Mexico?","""1"" = ""strongly agree"", ""2"" = ""somewhat agree"", ""3"" = ""somewhat disagree"", ""4"" = ""strongly disagree"", ""5"" = ""DK/NA""",1=1; 2=1; 3=0; 4=0; 5=9999  [0/1],,,value_map,0/1/9999
cora-efc1992-E-1992-4_F1.dta,env_econ_061,q109,econ,Economy and Taxation,Agree free trade Can-US-Mexico,"Do you agree or disagree that there should be free trade between Canada, the U.S. and Mexico?","As you may know, Canada has decided to join free trade negotiations that have started between the United States and Mexico. Do you strongly agree, somewhat agree, somewhat disagree or strongly disagree that there should be free trade between Canada, the U.S. and Mexico?","""1"" = ""strongly agree"", ""2"" = ""somewhat agree"", ""3"" = ""somewhat disagree"", ""4"" = ""strongly disagree"", ""5"" = ""DK/NA""",1=1; 2=1; 3=0; 4=0; 5=9999  [0/1],,,value_map,0/1/9999
cipo-005-1-E-1990-05_F1.sav,gal_econ_023,q7,econ,Economy and Taxation,Favour free trade Can-US-Mexico,"Are you in favour of or opposed to a free trade agreement among Canada, the United States and Mexico?","Are you in favour or opposed to the idea of setting up a free trade agreement among Canada, the United States and Mexico?","""1"" = ""IN FAVOUR"", ""2"" = ""OPPOSED"", ""11"" = ""DONT KNOW"", ""12"" = ""NOT STATED"", ""99"" = ""BLANK""",1=1; 2=0; 11=9999; 12=9999; 99=9999  [0/1],,,value_map,0/1/9999
cipo-022z-E-1993-12_F1.sav,gal_econ_023,q11,econ,Economy and Taxation,Favour free trade Can-US-Mexico,"Are you in favour of or opposed to a free trade agreement among Canada, the United States and Mexico?","Do you favour or oppose a free trade agreement among Canada, the United States, and Mexico?","""1"" = ""Favour"", ""2"" = ""Oppose"", ""3"" = ""Do not know"", ""4"" = ""Refused""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-103-2-E-1991-03_F1.sav,gal_econ_023,q3,econ,Economy and Taxation,Favour free trade Can-US-Mexico,"Are you in favour of or opposed to a free trade agreement among Canada, the United States and Mexico?",VIEW ON FREE TRADE B/W CAN US MEX,"""1"" = ""FAVOUR"", ""2"" = ""OPPOSE""",1=1; 2=0; 7=9999  [0/1],,,value_map,0/1/9999
cipo-595t-E-1993-03_F1.sav,gal_econ_023,q6,econ,Economy and Taxation,Favour free trade Can-US-Mexico,"Are you in favour of or opposed to a free trade agreement among Canada, the United States and Mexico?","Are you in favor of or opposed to a free trade agreement among Canada, the United States and Mexico?","""1"" = ""IN FAVOUR OF"", ""2"" = ""OPPOSED TO"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1995-02_F1.sav,gal_econ_023,q5a,econ,Economy and Taxation,Favour free trade Can-US-Mexico,"Are you in favour of or opposed to a free trade agreement among Canada, the United States and Mexico?","Do you favour or oppose NAFTA, the free trade agreement among Canada, the United States, and Mexico?","""1"" = ""FAVOUR"", ""2"" = ""OPPOSE"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
jun1992_206-1.sav,gal_econ_023,q3,econ,Economy and Taxation,Favour free trade Can-US-Mexico,"Are you in favour of or opposed to a free trade agreement among Canada, the United States and Mexico?",Favour free trade w/ USA & Mexico,"""1"" = ""Favour"", ""2"" = ""Oppose"", ""3"" = ""Dont know"", ""4"" = ""Not stated""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cora-efc1988-E-1988-1_F1.dta,bri_econ_009,q118,econ,Economy and Taxation,Favour/oppose Cda-US free trade deal,Do you favour or oppose the free trade agreement between Canada and the United States?,"Do you strongly favour, somewhat favour, somewhat oppose or strongly oppose the free trade agreement that has been negotiated between Canada and the United States?","""1"" = ""Strongly favour"", ""2"" = ""Somewhat favour"", ""3"" = ""Somewhat oppose"", ""4"" = ""Strongly oppose"", ""5"" = ""DK/NA""",1=1; 2=1; 3=-1; 4=-1; 5=9999  [-1/0/1],,,value_map,-1/1/9999
cora-efc1988-E-1988-2_F1.dta,bri_econ_009,q68,econ,Economy and Taxation,Favour/oppose Cda-US free trade deal,Do you favour or oppose the free trade agreement between Canada and the United States?,"Do you strongly favour, somewhat favour, somewhat oppose or strongly oppose the free trade agreement that has been negotiated between Canada and the United States?","""1"" = ""Strongly favour"", ""2"" = ""Somewhat favour"", ""3"" = ""Somewhat oppose"", ""4"" = ""Strongly oppose"", ""5"" = ""DK/NA""",1=1; 2=1; 3=-1; 4=-1; 5=9999  [-1/0/1],,,value_map,-1/1/9999
cora-efc1988-E-1988-3_F1.dta,bri_econ_009,q87,econ,Economy and Taxation,Favour/oppose Cda-US free trade deal,Do you favour or oppose the free trade agreement between Canada and the United States?,"Do you strongly favour, somewhat favour, somewhat oppose or strongly oppose the free trade agreement that has been negotiated between Canada and the United States?","""1"" = ""Strongly favour"", ""2"" = ""Somewhat favour"", ""3"" = ""Somewhat oppose"", ""4"" = ""Strongly oppose"", ""5"" = ""DK/NA""",1=1; 2=1; 3=-1; 4=-1; 5=9999  [-1/0/1],,,value_map,-1/1/9999
cora-efc1988-E-1988-4_F1.dta,bri_econ_009,q79,econ,Economy and Taxation,Favour/oppose Cda-US free trade deal,Do you favour or oppose the free trade agreement between Canada and the United States?,"Do you strongly favour, somewhat favour, somewhat oppose or strongly oppose the free trade agreement that has been negotiated between Canada and the United States?","""1"" = ""Strongly favour"", ""2"" = ""Somewhat favour"", ""3"" = ""Somewhat oppose"", ""4"" = ""Strongly oppose"", ""5"" = ""DK/NA""",1=1; 2=1; 3=-1; 4=-1; 5=9999  [-1/0/1],,,value_map,-1/1/9999
cora-efc1989-E-1989-2_F1.dta,bri_econ_009,q83,econ,Economy and Taxation,Favour/oppose Cda-US free trade deal,Do you favour or oppose the free trade agreement between Canada and the United States?,"Do you strongly favour, somewhat favour, somewhat oppose or strongly oppose the free trade agreement that has been negotiated between Canada and the U.S?","""1"" = ""Strongly favour"", ""2"" = ""Somewhat favour"", ""3"" = ""Somewhat oppose"", ""4"" = ""Strongly oppose"", ""5"" = ""DK/NA""",1=1; 2=1; 3=-1; 4=-1; 5=9999  [-1/0/1],,,value_map,-1/1/9999
cora-efc1989-E-1989-3_F1.dta,bri_econ_009,q100,econ,Economy and Taxation,Favour/oppose Cda-US free trade deal,Do you favour or oppose the free trade agreement between Canada and the United States?,"Do your strongly favour, somewhat favour, somewhat oppose, or strongly oppose the free trade agreement that has been negotiated between Canada and the United States?","""1"" = ""strongly favour"", ""2"" = ""somewhat favour"", ""3"" = ""somewhat oppose"", ""4"" = ""strongly oppose"", ""5"" = ""DK/NA""",1=1; 2=1; 3=-1; 4=-1; 5=9999  [-1/0/1],,,value_map,-1/1/9999
